Date,Description,Category,Amount_MXN,Amount_USD,Source_File,Account_Type,Status
2025-12-05,VIVAAEROBUS,Flights,7171.74,402.91,2025-12.csv,credit,
2025-12-05,VIVAAEROBUS,Flights,8314.58,467.11,2025-12.csv,credit,
2025-12-06,VIVAAEROBUS,Flights,10568.16,593.72,2025-12.csv,credit,
2025-12-14,KOYI SUSHI (Merida),Food,440.00,24.72,2025-12.csv,credit,
2025-12-21,CIEN FUEGOS II (Yucatan),Food,1150.00,64.61,2025-12.csv,credit,
